name-year,pos,name,weight,height,Age,G,GS,MP,FG%,3P,3P%,3PA,FT,FT%,FTA,ORB,TRB,AST,STL,BLK,TOV,PTS,USG%,TS%,year,Player,Current_Sal,Next_Sal,min_sal_curr,min_sal_next,sal_cap_curr,sal_cap_next,height_ft
Danilo_Gallinari_2019,F,Danilo-Gallinari,233,6-10,31.0,62.0,62.0,29.6,0.438,2.9,0.405,7.1,4.3,0.893,4.8,0.5,5.2,1.9,0.7,0.1,1.2,18.7,24.6,0.612,2019,Danilo Gallinari,23.29398432679128,20.084964266080263,1446000.0,1446000.0,109140000.0,109140000.0,6.833333333333333
Fred_VanVleet_2019,G,Fred-VanVleet,197,6-1,25.0,54.0,54.0,35.7,0.413,2.7,0.39,6.9,3.1,0.848,3.7,0.3,3.8,6.6,1.9,0.3,2.2,17.6,21.7,0.553,2019,Fred VanVleet,9.626520463093275,21.88746105919003,1446000.0,1446000.0,109140000.0,109140000.0,6.083333333333333
Gordon_Hayward_2019,F-G,Gordon-Hayward,225,6-7,29.0,52.0,52.0,33.5,0.5,1.6,0.383,4.3,2.4,0.855,2.8,1.1,6.7,4.1,0.7,0.4,1.8,17.5,21.1,0.595,2019,Gordon Hayward,33.68165077570094,29.354947773501927,1446000.0,1446000.0,109140000.0,109140000.0,6.583333333333333
Dwight_Howard_2019,C,Dwight-Howard,265,6-10,34.0,69.0,2.0,18.9,0.729,0.0,0.6,0.1,1.6,0.514,3.1,2.5,7.3,0.7,0.4,1.1,1.2,7.5,14.7,0.696,2019,Dwight Howard,2.6416908900678027,2.6416908900678027,1446000.0,1446000.0,109140000.0,109140000.0,6.833333333333333
Brandon_Ingram_2019,F,Brandon-Ingram,190,6-8,22.0,62.0,62.0,33.9,0.463,2.4,0.391,6.2,5.0,0.851,5.9,0.8,6.1,4.2,1.0,0.6,3.0,23.8,28.1,0.587,2019,Brandon Ingram,7.483436235935495,28.1035,1446000.0,1446000.0,109140000.0,109140000.0,6.666666666666667
Christian_Wood_2019,F,Christian-Wood,214,6-10,24.0,62.0,12.0,21.4,0.567,0.9,0.386,2.3,2.9,0.744,3.9,1.7,6.3,1.0,0.5,0.9,1.4,13.1,23.0,0.659,2019,Christian Wood,1.6947146948689755,13.406326368297599,1446000.0,1446000.0,109140000.0,109140000.0,6.833333333333333
Nerlens_Noel_2019,C-F,Nerlens-Noel,220,6-11,25.0,61.0,7.0,18.5,0.684,0.0,0.333,0.0,1.3,0.755,1.7,1.5,4.9,0.9,1.0,1.5,1.1,7.4,14.9,0.711,2019,Nerlens Noel,1.9393495596298334,5.149990837456478,1446000.0,1446000.0,109140000.0,109140000.0,6.916666666666667
Jerami_Grant_2019,F,Jerami-Grant,210,6-8,25.0,71.0,24.0,26.6,0.478,1.4,0.389,3.5,2.1,0.75,2.8,0.8,3.5,1.2,0.7,0.8,0.9,12.0,18.0,0.591,2019,Jerami Grant,9.626520463093275,19.62146509070918,1446000.0,1446000.0,109140000.0,109140000.0,6.666666666666667
Derrick_Jones_2019,F,Derrick-Jones,210,6-5,22.0,59.0,16.0,23.3,0.527,0.6,0.28,2.2,1.6,0.772,2.1,1.1,3.9,1.1,1.0,0.6,0.5,8.5,13.9,0.62,2019,Derrick Jones,1.6947146948689755,9.535723034634415,1446000.0,1446000.0,109140000.0,109140000.0,6.416666666666667
Joe_Harris_2019,G,Joe-Harris,220,6-6,28.0,69.0,69.0,30.8,0.486,2.5,0.424,5.9,0.9,0.719,1.3,0.9,4.3,2.1,0.6,0.2,1.5,14.5,18.3,0.606,2019,Joe Harris,7.896652960765989,16.553542418966465,1446000.0,1446000.0,109140000.0,109140000.0,6.5
Derrick_Favors_2019,F-C,Derrick-Favors,265,6-9,28.0,51.0,49.0,24.4,0.617,0.0,0.143,0.1,0.8,0.563,1.4,3.2,9.8,1.6,0.6,0.9,1.1,9.0,14.0,0.62,2019,Derrick Favors,18.179467656221366,9.535723034634415,1446000.0,1446000.0,109140000.0,109140000.0,6.75
Justin_Holiday_2019,F,Justin-Holiday,180,6-6,30.0,73.0,6.0,25.0,0.428,1.8,0.405,4.5,0.7,0.791,0.9,0.4,3.3,1.3,1.2,0.6,0.6,8.3,13.4,0.585,2019,Justin Holiday,4.910001264431006,5.892001517317207,1446000.0,1446000.0,109140000.0,109140000.0,6.5
Jakob_Poeltl_2019,C,Jakob-Poeltl,245,7-1,24.0,66.0,18.0,17.7,0.624,0.0,0.0,0.0,0.6,0.465,1.3,2.0,5.7,1.8,0.6,1.4,0.8,5.6,13.2,0.612,2019,Jakob Poeltl,3.8675246691405536,8.344892713285688,1446000.0,1446000.0,109140000.0,109140000.0,7.083333333333333
Serge_Ibaka_2019,F-C,Serge-Ibaka,235,6-10,30.0,55.0,27.0,27.0,0.512,1.3,0.385,3.3,1.6,0.718,2.3,2.1,8.2,1.4,0.5,0.8,2.0,15.4,24.0,0.583,2019,Serge Ibaka,23.969709474583105,9.535723034634415,1446000.0,1446000.0,109140000.0,109140000.0,6.833333333333333
Chris_Boucher_2019,F,Chris-Boucher,200,6-9,27.0,62.0,0.0,13.2,0.472,0.6,0.322,1.9,1.5,0.784,1.9,1.7,4.5,0.4,0.4,1.0,0.5,6.6,19.7,0.587,2019,Chris Boucher,1.635875019552868,6.694988088693421,1446000.0,1446000.0,109140000.0,109140000.0,6.75
Jae_Crowder_2019,F,Jae-Crowder,235,6-6,29.0,65.0,53.0,28.8,0.401,2.1,0.343,6.1,1.5,0.776,1.9,0.8,5.9,2.5,1.1,0.4,1.1,10.5,15.5,0.553,2019,Jae Crowder,8.049984667967747,9.535723034634415,1446000.0,1446000.0,109140000.0,109140000.0,6.5
Alec_Burks_2019,G,Alec-Burks,214,6-6,28.0,66.0,19.0,26.6,0.418,1.8,0.385,4.6,3.6,0.887,4.0,0.7,4.3,2.9,0.9,0.3,1.4,15.0,23.8,0.561,2019,Alec Burks,2.3896410684991753,6.179989004947773,1446000.0,1446000.0,109140000.0,109140000.0,6.5
Kentavious_Caldwell-Pope_2019,G,Kentavious-Caldwell-Pope,204,6-5,26.0,69.0,26.0,25.5,0.467,1.3,0.385,3.5,1.1,0.775,1.5,0.6,2.1,1.6,0.8,0.2,0.9,9.3,14.7,0.584,2019,Kentavious Caldwell-Pope,8.383445544694888,12.435188476085761,1446000.0,1446000.0,109140000.0,109140000.0,6.416666666666667
Marcus_Morris_2019,F,Marcus-Morris,218,6-8,30.0,62.0,62.0,31.2,0.438,2.3,0.408,5.6,2.9,0.823,3.5,1.0,5.0,1.4,0.8,0.5,1.6,16.7,21.9,0.57,2019,Marcus Morris,15.449972512369433,15.330205355451714,1446000.0,1446000.0,109140000.0,109140000.0,6.666666666666667
Dario_Saric_2019,F-C,Dario-Saric,225,6-10,25.0,66.0,51.0,24.7,0.476,1.3,0.357,3.6,1.6,0.844,1.9,1.5,6.2,1.9,0.6,0.2,1.3,10.7,17.8,0.592,2019,Dario Saric,3.5864381692321787,9.527483049294485,1446000.0,1446000.0,109140000.0,109140000.0,6.833333333333333
Davis_Bertans_2019,F,Davis-Bertans,225,6-10,27.0,54.0,4.0,29.3,0.434,3.7,0.424,8.7,1.9,0.852,2.3,0.6,4.5,1.7,0.7,0.6,1.1,15.4,19.0,0.628,2019,Davis Bertans,7.209987172439069,15.449972512369433,1446000.0,1446000.0,109140000.0,109140000.0,6.833333333333333
Goran_Dragic_2019,G,Goran-Dragic,190,6-3,33.0,59.0,3.0,28.2,0.441,2.1,0.367,5.7,3.2,0.776,4.2,0.5,3.2,5.1,0.7,0.2,2.4,16.2,25.9,0.573,2019,Goran Dragic,19.794401783030967,18.539967014843324,1446000.0,1446000.0,109140000.0,109140000.0,6.25
Paul_Millsap_2019,F,Paul-Millsap,257,6-7,34.0,51.0,48.0,24.3,0.482,1.1,0.435,2.4,2.3,0.816,2.8,1.9,5.7,1.6,0.9,0.6,1.4,11.6,20.0,0.591,2019,Paul Millsap,31.26044438336082,10.402981491662086,1446000.0,1446000.0,109140000.0,109140000.0,6.583333333333333
Brad_Wanamaker_2019,G,Brad-Wanamaker,210,6-3,30.0,71.0,1.0,19.3,0.448,0.5,0.363,1.4,1.8,0.926,1.9,0.3,2.0,2.5,0.9,0.2,1.1,6.9,15.5,0.577,2019,Brad Wanamaker,1.4890652607476635,2.3174958768554155,1446000.0,1446000.0,109140000.0,109140000.0,6.25
Jordan_Clarkson_2019,G,Jordan-Clarkson,194,6-4,27.0,71.0,2.0,24.0,0.454,2.1,0.368,5.8,1.9,0.836,2.3,0.7,2.6,1.9,0.6,0.2,1.4,15.2,26.3,0.574,2019,Jordan Clarkson,13.840600375664284,11.8449789261499,1446000.0,1446000.0,109140000.0,109140000.0,6.333333333333333
Pat_Connaughton_2019,G,Pat-Connaughton,209,6-5,27.0,67.0,4.0,18.6,0.455,0.8,0.331,2.5,0.5,0.775,0.6,0.9,4.2,1.6,0.4,0.5,0.8,5.4,12.3,0.565,2019,Pat Connaughton,1.774738342495877,5.086412140571742,1446000.0,1446000.0,109140000.0,109140000.0,6.416666666666667
Mason_Plumlee_2019,C-F,Mason-Plumlee,254,6-11,29.0,61.0,1.0,17.3,0.615,0.0,0.0,0.1,1.4,0.535,2.5,1.6,5.2,2.5,0.5,0.6,1.3,7.2,18.0,0.613,2019,Mason Plumlee,14.46230314956936,8.239985339930366,1446000.0,1446000.0,109140000.0,109140000.0,6.916666666666667
Wesley_Matthews_2019,G,Wesley-Matthews,220,6-4,33.0,67.0,67.0,24.4,0.396,1.6,0.364,4.4,0.8,0.765,1.0,0.3,2.5,1.4,0.6,0.1,0.6,7.4,12.5,0.547,2019,Wesley Matthews,2.6416908900678027,3.731683360820964,1446000.0,1446000.0,109140000.0,109140000.0,6.333333333333333
Bogdan_Bogdanovic_2019,G,Bogdan-Bogdanovic,220,6-6,27.0,61.0,28.0,29.0,0.44,2.7,0.372,7.2,1.4,0.741,1.9,0.4,3.4,3.4,1.0,0.2,1.7,15.1,22.6,0.565,2019,Bogdan Bogdanovic,8.785251949825911,18.539967014843324,1446000.0,1446000.0,109140000.0,109140000.0,6.5
Langston_Galloway_2019,G,Langston-Galloway,200,6-1,28.0,66.0,6.0,25.8,0.435,2.0,0.399,5.0,1.1,0.859,1.3,0.5,2.3,1.5,0.7,0.2,0.6,10.3,15.9,0.584,2019,Langston Galloway,7.553319551603445,2.0894481025838374,1446000.0,1446000.0,109140000.0,109140000.0,6.083333333333333
JaMychal_Green_2019,F,JaMychal-Green,227,6-8,29.0,63.0,1.0,20.7,0.429,1.5,0.387,3.8,0.6,0.75,0.8,1.2,6.2,0.8,0.5,0.4,0.9,6.8,13.7,0.576,2019,JaMychal Green,4.910001264431006,7.41573960637713,1446000.0,1446000.0,109140000.0,109140000.0,6.666666666666667
Tristan_Thompson_2019,F-C,Tristan-Thompson,254,6-9,28.0,57.0,51.0,30.2,0.512,0.2,0.391,0.4,1.7,0.615,2.8,4.0,10.1,2.1,0.6,0.9,1.8,12.0,18.3,0.54,2019,Tristan Thompson,19.095269926882903,9.535723034634415,1446000.0,1446000.0,109140000.0,109140000.0,6.75
Marc_Gasol_2019,C,Marc-Gasol,255,6-11,35.0,44.0,43.0,26.4,0.427,1.3,0.385,3.4,0.8,0.735,1.1,0.7,6.3,3.3,0.8,0.9,1.3,7.5,13.2,0.551,2019,Marc Gasol,26.363524095656953,2.6416908900678027,1446000.0,1446000.0,109140000.0,109140000.0,6.916666666666667
DJ_Augustin_2019,G,DJ-Augustin,183,5-11,32.0,57.0,13.0,24.9,0.399,1.2,0.348,3.5,2.8,0.89,3.2,0.4,2.1,4.6,0.6,0.0,1.5,10.5,19.1,0.554,2019,DJ Augustin,7.467486714311893,6.8666547932746935,1446000.0,1446000.0,109140000.0,109140000.0,5.916666666666667
Willie_Cauley-Stein_2019,F-C,Willie-Cauley-Stein,240,7-0,26.0,54.0,39.0,20.3,0.579,0.0,0.0,0.0,0.7,0.606,1.2,1.6,5.8,1.3,0.9,1.1,0.7,7.2,14.4,0.589,2019,Willie Cauley-Stein,2.2428034997434487,4.222992486714312,1446000.0,1446000.0,109140000.0,109140000.0,7.0
Damian_Jones_2019,F-C,Damian-Jones,245,6-11,24.0,55.0,27.0,16.1,0.68,0.0,0.222,0.2,1.1,0.738,1.5,1.3,3.7,0.6,0.5,0.7,0.5,5.6,11.4,0.712,2019,Damian Jones,2.3742044859629834,1.531899794539124,1446000.0,1446000.0,109140000.0,109140000.0,6.916666666666667
Taj_Gibson_2019,F,Taj-Gibson,232,6-9,34.0,62.0,56.0,16.5,0.584,0.1,0.286,0.2,0.7,0.732,0.9,1.8,4.3,0.8,0.4,0.5,0.8,6.1,14.8,0.61,2019,Taj Gibson,9.269983507421662,3.3821885026204876,1446000.0,1446000.0,109140000.0,109140000.0,6.75
Alex_Len_2019,C,Alex-Len,250,7-0,26.0,55.0,12.0,17.6,0.555,0.3,0.271,1.1,1.2,0.648,1.9,1.8,5.8,0.9,0.4,0.9,1.0,8.0,18.1,0.6,2019,Alex Len,4.28479237676379,4.0897601637529775,1446000.0,1446000.0,109140000.0,109140000.0,7.0
Jeff_Teague_2019,G,Jeff-Teague,195,6-3,31.0,59.0,17.0,24.8,0.436,0.7,0.368,2.0,2.9,0.873,3.3,0.5,2.4,5.2,0.7,0.3,2.0,10.9,19.5,0.557,2019,Jeff Teague,19.569965182334617,3.474004599266997,1446000.0,1446000.0,109140000.0,109140000.0,6.25
Bismack_Biyombo_2019,C-F,Bismack-Biyombo,255,6-8,27.0,53.0,29.0,19.4,0.543,0.0,0.0,0.0,1.7,0.603,2.8,2.3,5.8,0.9,0.2,0.9,0.9,7.4,16.8,0.57,2019,Bismack Biyombo,17.509968847352024,3.6049935862195346,1446000.0,1446000.0,109140000.0,109140000.0,6.666666666666667
James_Ennis_2019,F,James-Ennis,215,6-6,29.0,69.0,18.0,18.3,0.446,0.8,0.325,2.4,1.1,0.806,1.4,1.0,3.6,0.9,0.5,0.3,0.8,6.6,15.7,0.565,2019,James Ennis,1.9393495596298334,3.3989939527212756,1446000.0,1446000.0,109140000.0,109140000.0,6.5
Austin_Rivers_2019,G,Austin-Rivers,200,6-4,27.0,68.0,4.0,23.4,0.421,1.4,0.356,4.0,1.1,0.703,1.6,0.4,2.6,1.7,0.7,0.1,0.7,8.8,15.6,0.542,2019,Austin Rivers,2.239535315557999,4.0469132699835075,1446000.0,1446000.0,109140000.0,109140000.0,6.333333333333333
Garrett_Temple_2019,G,Garrett-Temple,195,6-5,33.0,62.0,35.0,27.9,0.378,2.0,0.329,6.2,1.1,0.805,1.4,0.5,3.5,2.5,0.8,0.5,1.0,10.3,16.6,0.513,2019,Garrett Temple,4.910001264431006,4.910001264431006,1446000.0,1446000.0,109140000.0,109140000.0,6.416666666666667
Kris_Dunn_2019,G,Kris-Dunn,205,6-3,25.0,51.0,32.0,24.9,0.444,0.6,0.259,2.2,0.8,0.741,1.1,0.5,3.6,3.4,2.0,0.3,1.3,7.3,14.6,0.51,2019,Kris Dunn,5.508437409730622,4.910001264431006,1446000.0,1446000.0,109140000.0,109140000.0,6.25
Aron_Baynes_2019,C,Aron-Baynes,260,6-10,33.0,42.0,28.0,22.2,0.48,1.4,0.351,4.0,1.3,0.747,1.8,1.7,5.6,1.6,0.2,0.5,1.2,11.5,21.1,0.581,2019,Aron Baynes,5.616868406816932,7.209987172439069,1446000.0,1446000.0,109140000.0,109140000.0,6.833333333333333
Jeff_Green_2019,F,Jeff-Green,235,6-8,33.0,48.0,4.0,20.0,0.462,1.3,0.339,3.8,1.5,0.802,1.9,0.5,2.8,1.0,0.5,0.4,0.9,9.4,19.0,0.59,2019,Jeff Green,0.865638269910207,2.6416908900678027,1446000.0,1446000.0,109140000.0,109140000.0,6.666666666666667
Meyers_Leonard_2019,C-F,Meyers-Leonard,260,7-0,27.0,51.0,49.0,20.3,0.509,1.0,0.414,2.5,0.4,0.643,0.5,0.6,5.1,1.1,0.3,0.3,0.8,6.1,12.2,0.627,2019,Meyers Leonard,11.625089767363018,9.681982774418179,1446000.0,1446000.0,109140000.0,109140000.0,7.0
Torrey_Craig_2019,G-F,Torrey-Craig,221,6-7,29.0,58.0,27.0,18.5,0.461,0.8,0.326,2.4,0.4,0.611,0.6,1.1,3.3,0.8,0.4,0.6,0.4,5.4,12.6,0.553,2019,Torrey Craig,2.0599963349825914,1.7292165434854314,1446000.0,1446000.0,109140000.0,109140000.0,6.583333333333333
Michael_Carter-Williams_2019,G,Michael-Carter-Williams,190,6-5,28.0,45.0,0.0,18.5,0.427,0.5,0.293,1.7,1.8,0.832,2.1,1.0,3.3,2.4,1.1,0.5,1.2,7.2,18.3,0.535,2019,Michael Carter-Williams,2.0894481025838374,3.3989939527212756,1446000.0,1446000.0,109140000.0,109140000.0,6.416666666666667
Patrick_Patterson_2019,F,Patrick-Patterson,235,6-8,30.0,59.0,18.0,13.2,0.408,1.1,0.39,2.9,0.6,0.814,0.7,0.6,2.6,0.7,0.1,0.1,0.4,4.9,14.7,0.58,2019,Patrick Patterson,2.4015365173355323,3.929207139398937,1446000.0,1446000.0,109140000.0,109140000.0,6.666666666666667
Bobby_Portis_2019,F,Bobby-Portis,250,6-10,24.0,66.0,5.0,21.1,0.45,1.0,0.358,2.8,1.1,0.763,1.4,1.2,5.1,1.5,0.5,0.3,1.1,10.1,21.4,0.53,2019,Bobby Portis,15.449972512369433,3.731683360820964,1446000.0,1446000.0,109140000.0,109140000.0,6.833333333333333
Jevon_Carter_2019,G,Jevon-Carter,200,6-1,24.0,58.0,2.0,16.3,0.416,1.1,0.425,2.5,0.4,0.852,0.5,0.5,2.0,1.4,0.8,0.3,0.6,4.9,12.9,0.563,2019,Jevon Carter,1.4593549636063772,4.042742807403335,1446000.0,1446000.0,109140000.0,109140000.0,6.083333333333333
Wesley_Iwundu_2019,F,Wesley-Iwundu,195,6-6,25.0,52.0,21.0,18.3,0.416,0.5,0.341,1.6,1.5,0.804,1.9,0.5,2.5,1.2,0.5,0.3,0.5,5.8,13.7,0.544,2019,Wesley Iwundu,1.6670726340480115,1.7292165434854314,1446000.0,1446000.0,109140000.0,109140000.0,6.5
De'Anthony_Melton_2019,G,De'Anthony-Melton,200,6-2,21.0,60.0,8.0,19.5,0.401,0.7,0.286,2.3,1.6,0.769,2.0,0.7,3.7,2.9,1.3,0.3,1.4,7.6,19.2,0.501,2019,De'Anthony Melton,1.4593549636063772,9.858845819754444,1446000.0,1446000.0,109140000.0,109140000.0,6.166666666666667
Elfrid_Payton_2019,G,Elfrid-Payton,195,6-3,25.0,45.0,36.0,27.7,0.439,0.3,0.203,1.5,1.1,0.57,1.9,1.2,4.7,7.2,1.6,0.4,2.1,10.0,19.5,0.47,2019,Elfrid Payton,8.239985339930366,4.910001264431006,1446000.0,1446000.0,109140000.0,109140000.0,6.25
Harry_Giles_2019,F-C,Harry-Giles,240,6-11,21.0,46.0,17.0,14.5,0.554,0.0,0.0,0.0,0.8,0.776,1.1,0.9,4.1,1.3,0.5,0.4,1.0,6.9,20.6,0.58,2019,Harry Giles,2.656159274326553,1.6691779503023638,1446000.0,1446000.0,109140000.0,109140000.0,6.916666666666667
Avery_Bradley_2019,G,Avery-Bradley,180,6-3,29.0,49.0,44.0,24.2,0.444,1.3,0.364,3.5,0.4,0.833,0.5,0.4,2.3,1.3,0.9,0.1,1.0,8.6,15.7,0.537,2019,Avery Bradley,4.910001264431006,5.80403967381345,1446000.0,1446000.0,109140000.0,109140000.0,6.25
Bryn_Forbes_2019,G,Bryn-Forbes,205,6-2,26.0,63.0,62.0,25.1,0.417,2.3,0.388,6.0,1.2,0.833,1.4,0.2,2.0,1.7,0.5,0.0,0.9,11.2,18.5,0.57,2019,Bryn Forbes,2.961244731537475,2.407255067161444,1446000.0,1446000.0,109140000.0,109140000.0,6.166666666666667
Robin_Lopez_2019,C,Robin-Lopez,281,7-0,31.0,66.0,5.0,14.5,0.492,0.5,0.333,1.6,0.4,0.528,0.8,0.8,2.4,0.7,0.2,0.7,1.0,5.4,16.6,0.554,2019,Robin Lopez,4.910001264431006,7.518986622686458,1446000.0,1446000.0,109140000.0,109140000.0,7.0
Thon_Maker_2019,F-C,Thon-Maker,221,7-0,22.0,60.0,14.0,12.9,0.482,0.4,0.344,1.1,1.2,0.664,1.8,0.9,2.8,0.7,0.4,0.7,0.8,4.7,16.1,0.582,2019,Thon Maker,3.676725748598131,1.7892561666666666,1446000.0,1446000.0,109140000.0,109140000.0,7.0
Solomon_Hill_2019,F,Solomon-Hill,226,6-6,28.0,59.0,4.0,18.4,0.396,1.1,0.368,2.9,0.7,0.741,0.9,0.5,2.8,1.8,0.7,0.2,0.9,5.5,13.6,0.535,2019,Solomon Hill,13.689082495235477,2.2395435555433387,1446000.0,1446000.0,109140000.0,109140000.0,6.5
Frank_Kaminsky_2019,F-C,Frank-Kaminsky,240,7-0,26.0,39.0,13.0,19.9,0.45,1.1,0.331,3.2,1.6,0.678,2.3,0.9,4.5,1.9,0.4,0.3,0.9,9.7,21.0,0.545,2019,Frank Kaminsky,4.910001264431006,1.7892561666666666,1446000.0,1446000.0,109140000.0,109140000.0,7.0
Markieff_Morris_2019,F,Markieff-Morris,245,6-9,30.0,58.0,17.0,20.5,0.443,1.5,0.386,3.9,1.1,0.776,1.5,0.7,3.8,1.3,0.5,0.3,1.3,9.7,20.9,0.565,2019,Markieff Morris,2.3276794687374016,2.4015365173355323,1446000.0,1446000.0,109140000.0,109140000.0,6.75
Rajon_Rondo_2019,G,Rajon-Rondo,180,6-1,33.0,48.0,3.0,20.5,0.418,0.9,0.328,2.6,0.6,0.659,0.9,0.5,3.0,5.0,0.8,0.0,1.9,7.1,18.7,0.494,2019,Rajon Rondo,2.6416908900678027,7.7249862561847165,1446000.0,1446000.0,109140000.0,109140000.0,6.083333333333333
Carmelo_Anthony_2019,F,Carmelo-Anthony,238,6-7,35.0,58.0,58.0,32.8,0.43,1.5,0.385,3.9,2.3,0.845,2.8,1.2,6.3,1.5,0.8,0.5,1.7,15.4,21.2,0.525,2019,Carmelo Anthony,2.2237959135605645,2.6416908900678027,1446000.0,1446000.0,109140000.0,109140000.0,6.583333333333333
Trey_Burke_2019,G,Trey-Burke,185,6-0,27.0,33.0,1.0,15.8,0.45,1.0,0.427,2.3,0.7,0.793,0.9,0.5,1.5,2.5,0.5,0.1,0.6,7.4,20.0,0.548,2019,Trey Burke,0.23609617995235477,3.0899945024738864,1446000.0,1446000.0,109140000.0,109140000.0,6.0
Jahlil_Okafor_2019,C-F,Jahlil-Okafor,270,6-10,24.0,30.0,9.0,15.6,0.623,0.0,0.333,0.1,1.3,0.645,2.1,1.6,4.2,1.2,0.2,0.7,1.3,8.1,19.9,0.642,2019,Jahlil Okafor,1.753557460179586,1.9393495596298334,1446000.0,1446000.0,109140000.0,109140000.0,6.833333333333333
Malik_Beasley_2019,G,Malik-Beasley,187,6-4,23.0,55.0,14.0,22.0,0.425,1.9,0.388,5.0,1.0,0.818,1.2,0.3,2.7,1.4,0.7,0.1,1.0,11.2,21.8,0.546,2019,Malik Beasley,2.8136593841121496,13.828647246930547,1446000.0,1446000.0,109140000.0,109140000.0,6.333333333333333
Gary_Clark_2019,F,Gary-Clark,225,6-6,25.0,42.0,5.0,13.5,0.406,0.9,0.351,2.6,0.2,0.9,0.2,0.9,2.6,0.4,0.1,0.5,0.2,3.7,11.0,0.568,2019,Gary Clark,0.740326632856881,2.0790080411581457,1446000.0,1446000.0,109140000.0,109140000.0,6.5
Raul_Neto_2019,G,Raul-Neto,180,6-1,27.0,54.0,3.0,12.4,0.455,0.6,0.386,1.6,0.7,0.83,0.9,0.2,1.1,1.8,0.4,0.1,0.9,5.1,18.7,0.567,2019,Raul Neto,1.7892561666666666,1.9393495596298334,1446000.0,1446000.0,109140000.0,109140000.0,6.083333333333333
JaKarr_Sampson_2019,G-F,JaKarr-Sampson,214,6-7,26.0,34.0,12.0,13.9,0.591,0.1,0.154,0.4,0.5,0.667,0.8,0.6,2.6,0.6,0.5,0.4,0.4,4.6,13.2,0.615,2019,JaKarr Sampson,1.7892561666666666,1.9393495596298334,1446000.0,1446000.0,109140000.0,109140000.0,6.583333333333333
Omari_Spellman_2019,F,Omari-Spellman,245,6-8,22.0,49.0,3.0,18.1,0.431,0.9,0.391,2.2,1.5,0.793,1.9,1.6,4.5,1.0,0.7,0.5,1.1,7.6,18.8,0.551,2019,Omari Spellman,1.9547305222649807,2.0479247564595933,1446000.0,1446000.0,109140000.0,109140000.0,6.666666666666667
Sterling_Brown_2019,G,Sterling-Brown,219,6-5,24.0,52.0,1.0,14.8,0.371,0.8,0.324,2.6,0.6,0.8,0.8,0.6,3.5,1.0,0.6,0.1,0.8,5.1,17.0,0.486,2019,Sterling Brown,1.6670726340480115,1.7292165434854314,1446000.0,1446000.0,109140000.0,109140000.0,6.416666666666667
Rodney_Hood_2019,G-F,Rodney-Hood,208,6-8,27.0,21.0,21.0,29.5,0.506,1.7,0.493,3.4,1.0,0.778,1.3,0.5,3.4,1.5,0.8,0.2,0.9,11.0,13.9,0.625,2019,Rodney Hood,5.889529521715229,10.348855087960418,1446000.0,1446000.0,109140000.0,109140000.0,6.666666666666667
Reggie_Jackson_2019,G,Reggie-Jackson,208,6-2,29.0,31.0,16.0,24.0,0.411,1.8,0.393,4.7,1.5,0.833,1.7,0.5,3.0,4.1,0.4,0.2,1.6,11.9,23.1,0.529,2019,Reggie Jackson,0.5281016904343045,2.4015365173355323,1446000.0,1446000.0,109140000.0,109140000.0,6.166666666666667
Damyean_Dotson_2019,G,Damyean-Dotson,210,6-5,25.0,48.0,0.0,17.4,0.414,1.2,0.362,3.4,0.5,0.667,0.7,0.2,1.9,1.2,0.5,0.1,0.4,6.7,16.5,0.527,2019,Damyean Dotson,1.6670726340480115,2.0599963349825914,1446000.0,1446000.0,109140000.0,109140000.0,6.416666666666667
Juan_Hernangomez_2019,F,Juan-Hernangomez,214,6-9,24.0,48.0,14.0,17.4,0.405,0.9,0.341,2.7,0.9,0.62,1.5,0.9,4.1,0.8,0.4,0.2,0.7,6.0,15.7,0.518,2019,Juan Hernangomez,3.42065378418545,6.6877781015209825,1446000.0,1446000.0,109140000.0,109140000.0,6.75
E'Twaun_Moore_2019,G-F,E'Twaun-Moore,191,6-3,30.0,56.0,6.0,18.2,0.426,1.1,0.377,3.0,0.6,0.689,0.8,0.6,2.3,1.4,0.6,0.2,0.7,8.3,19.9,0.51,2019,E'Twaun Moore,8.924859961444017,2.4015365173355323,1446000.0,1446000.0,109140000.0,109140000.0,6.25
Kenrich_Williams_2019,G-F,Kenrich-Williams,210,6-6,25.0,39.0,18.0,21.3,0.347,0.6,0.258,2.5,0.2,0.346,0.7,1.3,4.8,1.5,0.7,0.5,0.6,3.5,8.9,0.429,2019,Kenrich Williams,1.4593549636063772,2.0599963349825914,1446000.0,1446000.0,109140000.0,109140000.0,6.5
Jared_Dudley_2019,F-G,Jared-Dudley,237,6-6,34.0,45.0,1.0,8.1,0.4,0.4,0.429,0.9,0.0,1.0,0.0,0.1,1.2,0.6,0.3,0.1,0.2,1.5,8.0,0.558,2019,Jared Dudley,2.6416908900678027,2.6416908900678027,1446000.0,1446000.0,109140000.0,109140000.0,6.5
Drew_Eubanks_2019,F,Drew-Eubanks,245,6-9,22.0,22.0,3.0,12.4,0.642,0.0,1.0,0.0,0.9,0.769,1.2,1.3,3.9,0.7,0.2,0.8,1.0,4.9,15.8,0.682,2019,Drew Eubanks,0.08195489419094741,1.6691779503023638,1446000.0,1446000.0,109140000.0,109140000.0,6.75
