Name,Player,Rk,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GS/G,G/MaxG,MP_sq,PTS_sq,Market_Val,Current_Sal
mosesmoody,Moses Moody,315,SG,19,GSW,18,0,5.3,0.6,1.6,0.379,0.1,0.8,0.133,0.5,0.8,0.643,0.414,0.1,0.1,0.5,0.1,0.6,0.6,0.2,0.1,0.1,0.1,0.2,1.4,0.0,0.6,28.09,1.9599999999999997,5.2328316688007765,3.56208
jamorant,Ja Morant,316,PG,22,MEM,19,19,32.6,8.9,18.8,0.476,1.6,4.6,0.356,7.3,14.2,0.515,0.52,4.6,5.9,0.777,1.3,4.3,5.6,6.8,1.6,0.3,3.2,1.3,24.1,1.0,0.6333333333333333,1062.76,580.8100000000001,30.835703131286092,9.60336
marcusmorris,Marcus Morris,317,PF,32,LAC,13,13,29.7,5.2,12.1,0.433,2.0,5.4,0.371,3.2,6.7,0.483,0.516,1.3,1.7,0.773,0.5,4.3,4.8,1.9,0.5,0.3,1.4,2.2,13.8,1.0,0.43333333333333335,882.0899999999999,190.44000000000003,12.013264320094763,15.627907
markieffmorris,Markieff Morris,318,PF,32,MIA,10,0,18.7,3.2,7.0,0.457,0.8,2.2,0.364,2.4,4.8,0.5,0.514,0.5,0.5,1.0,1.3,1.5,2.8,1.4,0.3,0.1,1.2,2.2,7.7,0.0,0.3333333333333333,349.69,59.290000000000006,1.275232214861683,2.641691
montemorris,Monte Morris,319,PG,26,DEN,28,28,30.4,5.4,11.1,0.484,1.6,4.4,0.369,3.8,6.7,0.559,0.556,0.5,0.6,0.722,0.2,2.5,2.7,4.3,0.8,0.2,1.4,1.5,12.8,1.0,0.9333333333333333,924.16,163.84000000000003,16.26618887980227,8.333333
mychalmulder,Mychal Mulder,320,PG,27,ORL,13,1,11.1,1.2,4.1,0.302,0.8,2.8,0.306,0.4,1.3,0.294,0.406,0.2,0.2,1.0,0.2,1.0,1.2,0.1,0.2,0.1,0.3,0.7,3.5,0.07692307692307693,0.43333333333333335,123.21,12.25,1.7254977045298103,
treymurphyiii,Trey Murphy III,321,SF,21,NOP,28,0,13.7,1.5,4.0,0.363,1.1,3.0,0.373,0.4,1.1,0.333,0.5,0.4,0.4,0.833,0.6,1.5,2.2,0.5,0.3,0.1,0.4,1.1,4.4,0.0,0.9333333333333333,187.68999999999997,19.360000000000003,3.406552980800686,3.05376
dejountemurray,Dejounte Murray,322,PG,25,SAS,27,27,34.3,7.4,16.9,0.441,1.4,4.0,0.339,6.1,12.9,0.473,0.481,1.5,2.1,0.702,1.0,7.3,8.3,8.4,1.9,0.4,2.4,2.0,17.7,1.0,0.9,1176.4899999999998,313.28999999999996,28.668123311455854,15.428571
mikemuscala,Mike Muscala,323,C,30,OKC,21,0,14.0,2.7,5.7,0.467,1.7,3.8,0.443,1.0,2.0,0.512,0.613,1.4,1.7,0.833,0.5,2.7,3.2,0.5,0.3,0.5,0.4,1.2,8.4,0.0,0.7,196.0,70.56,3.773639288428209,3.5
svimykhailiuk,Svi Mykhailiuk,324,SF,24,TOR,28,4,17.9,2.5,5.8,0.423,1.1,3.3,0.33,1.4,2.6,0.542,0.515,0.8,0.9,0.875,0.6,2.0,2.5,1.1,0.7,0.1,0.8,1.4,6.8,0.14285714285714285,0.9333333333333333,320.40999999999997,46.239999999999995,4.001386126113673,1.729217
abdelnader,Abdel Nader,325,SF,28,PHO,14,0,10.4,0.9,2.5,0.343,0.3,1.0,0.286,0.6,1.5,0.381,0.4,0.4,0.7,0.6,0.3,1.6,1.9,0.5,0.6,0.3,0.8,1.4,2.4,0.0,0.4666666666666667,108.16000000000001,5.76,1.0366646680225156,2.0
larrynancejr,Larry Nance Jr,326,PF,29,POR,29,3,21.2,2.6,4.9,0.517,0.4,1.6,0.277,2.1,3.3,0.635,0.563,0.8,1.3,0.579,1.5,3.8,5.3,1.7,0.9,0.3,0.8,1.5,6.3,0.10344827586206896,0.9666666666666667,449.44,39.69,5.7901412643718535,10.690909
rjnembhard,RJ Nembhard,327,SG,22,CLE,2,0,1.5,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.766,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.06666666666666667,2.25,1.0,6.573018410354726,
aaronnesmith,Aaron Nesmith,328,SF,22,BOS,23,0,9.6,1.1,3.1,0.347,0.5,2.1,0.245,0.6,1.0,0.565,0.431,0.2,0.2,0.8,0.3,1.2,1.5,0.4,0.3,0.0,0.5,1.3,2.9,0.0,0.7666666666666667,92.16,8.41,3.2913691928279096,3.6312
raulneto,Raul Neto,329,PG,29,WAS,28,0,19.8,3.0,6.7,0.449,0.4,1.7,0.255,2.6,5.0,0.514,0.481,1.1,1.6,0.727,0.1,1.9,2.0,2.5,0.8,0.0,1.2,1.5,7.6,0.0,0.9333333333333333,392.04,57.76,4.8754038985758115,2.089448
georgesniang,Georges Niang,330,PF,28,PHI,28,5,23.6,3.8,8.5,0.441,1.9,5.1,0.38,1.8,3.4,0.531,0.555,1.0,1.1,0.871,0.2,2.3,2.5,1.5,0.6,0.3,0.8,2.5,10.4,0.17857142857142858,0.9333333333333333,556.96,108.16000000000001,7.4711644092000125,3.3
daishennix,Daishen Nix,331,SG,19,HOU,1,0,2.0,0.0,0.0,0.441,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,4.0,0.0,6.868281552893107,
zekennaji,Zeke Nnaji,332,PF,21,DEN,16,0,14.8,2.2,4.5,0.486,1.2,2.3,0.528,1.0,2.3,0.444,0.618,0.9,1.4,0.652,1.1,2.4,3.4,0.4,0.1,0.4,0.4,1.6,6.5,0.0,0.5333333333333333,219.04000000000002,42.25,1.7708395939239088,2.49876
nerlensnoel,Nerlens Noel,333,C,27,NYK,14,7,23.4,1.4,2.9,0.5,0.0,0.1,0.0,1.4,2.7,0.526,0.5,0.9,1.1,0.813,2.4,3.6,5.9,0.8,1.1,1.3,0.9,2.6,3.8,0.5,0.4666666666666667,547.56,14.44,4.000412905936011,8.8
jaylennowell,Jaylen Nowell,334,SG,22,MIN,14,0,6.9,1.3,3.4,0.375,0.3,1.0,0.286,1.0,2.4,0.412,0.417,0.1,0.3,0.5,0.2,0.6,0.9,1.1,0.2,0.3,0.1,0.4,3.0,0.0,0.4666666666666667,47.61000000000001,9.0,4.860533953650675,1.782621
frankntilikina,Frank Ntilikina,335,PG,23,DAL,21,0,11.9,1.4,4.0,0.349,0.7,2.1,0.333,0.7,1.8,0.368,0.44,0.6,0.6,1.0,0.1,1.4,1.5,1.2,0.6,0.1,0.5,1.0,4.0,0.0,0.7,141.61,16.0,3.2301607938942523,1.789256
jusufnurkic,Jusuf Nurkic,336,C,27,POR,29,29,25.4,5.1,8.9,0.574,0.2,0.8,0.217,4.9,8.1,0.609,0.583,3.0,4.0,0.744,2.4,7.8,10.3,2.4,1.1,0.5,2.1,3.1,13.4,1.0,0.9666666666666667,645.16,179.56,11.507291365889731,12.0
davidnwaba,David Nwaba,337,SF,29,HOU,20,0,11.6,1.7,3.5,0.471,0.2,0.9,0.167,1.5,2.6,0.577,0.493,0.8,1.2,0.652,0.8,2.5,3.2,0.7,0.6,0.3,0.5,1.2,4.2,0.0,0.6666666666666666,134.56,17.64,3.4077262096652565,4.65
jordannwora,Jordan Nwora,338,SF,23,MIL,24,1,17.1,2.6,6.6,0.39,1.1,3.4,0.333,1.5,3.3,0.449,0.475,0.5,0.5,0.846,0.5,2.7,3.2,1.0,0.3,0.4,1.1,0.9,6.8,0.041666666666666664,0.8,292.41,46.239999999999995,2.6948280212885773,1.517981
royceoneale,Royce O'Neale,339,SF,28,UTA,25,25,30.8,2.8,5.7,0.5,1.6,3.9,0.402,1.3,1.8,0.711,0.637,0.5,0.8,0.684,0.9,4.0,5.0,2.4,1.5,0.7,1.1,2.2,7.8,1.0,0.8333333333333334,948.6400000000001,60.839999999999996,11.012798315743428,8.678571
semiojeleye,Semi Ojeleye,340,PF,27,MIL,11,0,19.8,1.1,4.3,0.255,0.5,2.5,0.214,0.5,1.7,0.316,0.319,0.3,0.5,0.6,1.9,1.7,3.6,0.4,0.4,0.5,0.5,1.5,3.0,0.0,0.36666666666666664,392.04,9.0,1.4296477283197033,1.789256
chumaokeke,Chuma Okeke,341,PF,23,ORL,23,1,21.2,2.3,6.9,0.342,0.7,3.3,0.208,1.7,3.5,0.469,0.392,1.1,1.3,0.862,0.7,3.3,4.0,1.2,0.8,0.3,1.0,1.2,6.5,0.043478260869565216,0.7666666666666667,449.44,42.25,3.582612935463821,3.27708
joshokogie,Josh Okogie,342,SG,23,MIN,19,5,13.9,0.8,2.5,0.333,0.3,1.1,0.25,0.6,1.5,0.393,0.385,0.6,1.2,0.5,0.9,1.3,2.2,0.9,0.6,0.3,0.5,1.4,2.5,0.2631578947368421,0.6333333333333333,193.21,6.25,2.9730053044812914,4.087904
isaacokoro,Isaac Okoro,343,SF,21,CLE,23,19,28.8,3.4,7.7,0.444,1.0,3.2,0.301,2.5,4.6,0.543,0.506,1.5,2.0,0.761,1.3,2.7,4.0,1.7,0.9,0.3,1.1,2.3,9.3,0.8260869565217391,0.7666666666666667,829.44,86.49000000000001,8.7381111260258,6.72072
kzokpala,KZ Okpala,344,PF,22,MIA,16,0,10.2,1.0,2.6,0.381,0.4,1.4,0.273,0.6,1.3,0.5,0.452,0.4,0.5,0.75,0.4,1.5,1.9,0.6,0.2,0.3,0.2,1.1,2.8,0.0,0.5333333333333333,104.03999999999999,7.839999999999999,3.212257876356413,1.782621
kellyolynyk,Kelly Olynyk,345,C,30,DET,10,1,23.0,4.5,9.8,0.459,1.4,4.1,0.341,3.1,5.7,0.544,0.531,2.1,3.5,0.6,1.3,4.0,5.3,2.3,1.4,0.7,1.5,2.7,12.5,0.1,0.3333333333333333,529.0,156.25,6.2498565781852236,12.195122
eugeneomoruyi,Eugene Omoruyi,346,SF,24,DAL,4,0,4.5,0.5,1.3,0.4,0.3,0.5,0.5,0.3,0.8,0.333,0.5,0.5,1.0,0.5,0.5,1.3,1.8,0.5,0.0,0.0,0.0,0.5,1.8,0.0,0.13333333333333333,20.25,3.24,3.294633865128778,
miyeoni,Miye Oni,347,SG,24,UTA,14,0,2.9,0.1,0.5,0.286,0.1,0.4,0.167,0.1,0.1,1.0,0.357,0.0,0.1,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.1,0.4,0.4,0.0,0.4666666666666667,8.41,0.16000000000000003,6.238208390776199,1.782621
cediosman,Cedi Osman,348,SF,26,CLE,24,0,21.9,3.8,8.6,0.447,2.3,5.6,0.4,1.6,3.0,0.535,0.578,1.0,1.5,0.676,0.3,2.1,2.5,1.8,1.0,0.3,1.0,1.8,11.0,0.0,0.8,479.60999999999996,121.0,6.69617957866782,8.05
kellyoubrejr,Kelly Oubre Jr,349,SF,26,CHO,30,9,29.1,6.2,13.4,0.46,2.9,7.6,0.386,3.2,5.8,0.557,0.57,1.3,2.1,0.629,1.2,2.9,4.1,1.4,1.1,0.3,1.1,2.6,16.6,0.3,1.0,846.8100000000001,275.56000000000006,16.000600275700616,12.0
kevinpangos,Kevin Pangos,350,PG,29,CLE,11,0,4.2,0.4,0.8,0.444,0.2,0.5,0.4,0.2,0.4,0.5,0.556,0.1,0.2,0.5,0.1,0.1,0.2,0.6,0.1,0.0,0.4,0.5,1.0,0.0,0.36666666666666664,17.64,1.0,3.5327720004479866,1.669178
jabariparker,Jabari Parker,351,PF,26,BOS,9,0,9.3,1.6,3.0,0.519,0.6,1.0,0.556,1.0,2.0,0.5,0.611,0.9,0.9,1.0,0.4,1.8,2.2,0.4,0.3,0.1,0.6,1.2,4.6,0.0,0.3,86.49000000000001,21.159999999999997,0.237415185424112,2.239544
ericpaschall,Eric Paschall,352,PF,25,UTA,23,0,10.6,1.1,2.7,0.419,0.5,1.7,0.3,0.6,1.0,0.636,0.516,0.6,0.8,0.684,0.6,1.2,1.8,0.6,0.1,0.1,0.5,0.7,3.3,0.0,0.7666666666666667,112.36,10.889999999999999,2.9945952483408482,1.782621
chrispaul,Chris Paul,353,PG,36,PHO,27,27,32.7,5.3,11.2,0.474,1.0,2.9,0.333,4.3,8.3,0.522,0.517,3.0,3.7,0.818,0.3,3.7,4.0,10.3,2.0,0.3,2.4,2.2,14.6,1.0,0.9,1069.2900000000002,213.16,24.2605472125928,30.8
cameronpayne,Cameron Payne,354,PG,27,PHO,22,0,19.5,3.8,9.8,0.384,1.1,3.5,0.316,2.7,6.4,0.421,0.44,1.8,2.2,0.833,0.5,2.5,3.0,3.2,0.5,0.3,1.8,1.8,10.5,0.0,0.7333333333333333,380.25,110.25,5.250057408078747,6.5
elfridpayton,Elfrid Payton,355,PG,27,PHO,13,0,11.8,1.7,4.2,0.4,0.1,0.3,0.25,1.6,3.9,0.412,0.409,0.4,0.8,0.5,0.6,1.5,2.1,2.3,0.4,0.2,0.8,0.8,3.8,0.0,0.43333333333333335,139.24,14.44,3.397305407391529,2.239544
garypaytonii,Gary Payton II,356,PG,29,GSW,27,1,14.2,2.6,3.8,0.67,0.6,1.3,0.417,2.0,2.5,0.806,0.743,0.7,1.1,0.655,1.0,2.0,3.0,0.7,1.2,0.3,0.5,1.6,6.4,0.037037037037037035,0.9,201.64,40.96000000000001,3.6296111539409734,1.93935
jamorkopickett,Jamorko Pickett,357,PF,24,DET,3,0,3.0,0.3,0.3,1.0,0.3,0.3,1.0,0.0,0.0,,1.5,0.0,0.0,0.766,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.0,0.1,9.0,1.0,0.15911853720849134,
masonplumlee,Mason Plumlee,358,C,31,CHO,21,21,26.0,2.9,4.9,0.598,0.0,0.0,0.0,2.9,4.9,0.598,0.598,0.9,2.6,0.352,2.5,4.7,7.2,2.8,0.9,1.0,1.3,3.0,6.7,1.0,0.7,676.0,44.89,9.548469777264376,8.1375
jakobpoeltl,Jakob Poeltl,359,C,26,SAS,20,19,28.7,5.7,9.1,0.624,0.0,0.0,0.0,5.7,9.1,0.624,0.624,1.0,2.6,0.365,4.2,4.6,8.8,2.6,0.5,1.6,1.6,3.0,12.3,0.95,0.6666666666666666,823.6899999999999,151.29000000000002,13.443927101398634,8.75
aleksejpokusevski,Aleksej Pokusevski,360,PF,20,OKC,26,0,14.8,1.9,5.6,0.338,0.5,2.5,0.2,1.4,3.1,0.45,0.383,0.2,0.5,0.5,1.0,3.3,4.3,1.2,0.5,0.5,1.2,1.2,4.5,0.0,0.8666666666666667,219.04000000000002,20.25,3.091996489329741,3.11316
yvespons,Yves Pons,361,SF,22,MEM,3,0,3.7,0.3,1.0,0.333,0.3,0.3,1.0,0.0,0.7,0.0,0.5,0.0,0.0,0.766,0.3,0.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,13.690000000000001,1.0,0.8929399037498422,
jordanpoole,Jordan Poole,362,SG,22,GSW,28,28,30.7,6.2,14.0,0.442,2.6,7.8,0.338,3.5,6.1,0.576,0.537,2.9,3.1,0.909,0.3,3.1,3.4,3.4,1.0,0.2,2.5,2.9,17.9,1.0,0.9333333333333333,942.49,320.40999999999997,17.804502187514537,2.16144
kevinporterjr,Kevin Porter Jr,363,PG,21,HOU,19,19,30.2,4.4,12.2,0.358,1.8,5.8,0.309,2.6,6.4,0.402,0.431,2.3,3.7,0.629,0.8,3.6,4.4,5.8,1.3,0.3,4.0,2.3,12.8,1.0,0.6333333333333333,912.04,163.84000000000003,10.037202390113002,2.13024
michaelporterjr,Michael Porter Jr,364,SF,23,DEN,9,9,29.4,4.1,11.4,0.359,1.1,5.3,0.208,3.0,6.1,0.491,0.408,0.6,1.0,0.556,1.0,5.6,6.6,1.9,1.1,0.2,1.3,1.8,9.9,1.0,0.3,864.3599999999999,98.01,9.404214935096421,5.258735
ottoporter,Otto Porter,365,PF,28,GSW,24,0,19.6,2.6,5.9,0.444,1.6,4.0,0.402,1.0,1.9,0.533,0.581,0.6,0.8,0.789,0.8,3.9,4.7,1.0,0.8,0.3,0.6,1.4,7.5,0.0,0.8,384.1600000000001,56.25,4.681428050414888,2.389641
bobbyportis,Bobby Portis,366,C,26,MIL,25,21,28.4,6.0,12.6,0.473,1.9,4.7,0.402,4.1,7.9,0.515,0.548,1.8,2.3,0.793,2.8,6.2,9.0,1.4,0.9,1.0,1.6,2.5,15.6,0.84,0.8333333333333334,806.56,243.35999999999999,14.274777216184058,4.3476
kristapsporzingis,Kristaps Porzingis,367,PF,26,DAL,21,21,30.2,7.1,16.0,0.443,1.6,5.6,0.288,5.5,10.4,0.528,0.494,3.9,4.3,0.89,2.2,5.9,8.1,2.0,0.7,1.6,1.4,2.5,19.7,1.0,0.7,912.04,388.09,21.19272897437544,31.6506
dwightpowell,Dwight Powell,368,C,30,DAL,28,25,19.1,2.1,3.6,0.569,0.3,0.7,0.35,1.8,2.9,0.622,0.603,1.1,1.5,0.698,1.9,2.5,4.4,1.1,0.4,0.5,0.7,2.4,5.5,0.8928571428571429,0.9333333333333333,364.81000000000006,30.25,5.361219555561892,11.0
normanpowell,Norman Powell,369,SF,28,POR,25,25,31.4,6.0,13.0,0.466,2.0,5.0,0.403,4.0,8.0,0.505,0.543,3.8,4.6,0.825,0.3,2.4,2.7,1.9,0.9,0.4,1.4,2.1,17.8,1.0,0.8333333333333334,985.9599999999999,316.84000000000003,17.36160693464177,15.517242
joshuaprimo,Joshua Primo,370,SG,19,SAS,8,0,7.4,0.8,1.4,0.545,0.5,1.0,0.5,0.3,0.4,0.667,0.727,0.0,0.0,0.766,0.1,0.6,0.8,0.5,0.4,0.5,0.0,0.5,2.0,0.0,0.26666666666666666,54.760000000000005,4.0,2.5150490789476034,3.9468
taureanprince,Taurean Prince,371,PF,27,MIN,24,8,15.4,1.5,4.2,0.366,0.9,2.8,0.309,0.7,1.4,0.485,0.47,0.7,0.9,0.762,0.5,1.6,2.1,0.8,0.4,0.2,0.5,1.5,4.6,0.3333333333333333,0.8,237.16000000000003,21.159999999999997,3.578677714700738,15.057692
paytonpritchard,Payton Pritchard,372,SG,24,BOS,22,0,9.2,0.9,3.2,0.271,0.7,2.1,0.319,0.2,1.0,0.174,0.379,0.2,0.2,1.0,0.3,0.8,1.1,1.4,0.0,0.1,0.6,0.7,2.6,0.0,0.7333333333333333,84.63999999999999,6.760000000000001,4.089439600115767,2.13744
immanuelquickley,Immanuel Quickley,373,PG,22,NYK,28,1,21.5,3.2,8.4,0.381,1.6,5.1,0.322,1.6,3.3,0.473,0.479,1.6,1.7,0.938,0.4,1.9,2.3,2.5,0.6,0.0,1.0,2.1,9.7,0.03571428571428571,0.9333333333333333,462.25,94.08999999999999,6.927752548886745,2.21064
jahmiusramsey,Jahmi'us Ramsey,374,SG,20,SAC,7,0,6.6,0.7,2.0,0.357,0.1,0.9,0.167,0.6,1.1,0.5,0.393,0.3,0.6,0.5,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.4,1.9,0.0,0.23333333333333334,43.559999999999995,3.61,3.2568056573466984,1.517981
juliusrandle,Julius Randle,375,PF,27,NYK,28,28,35.4,7.0,16.4,0.428,1.8,5.3,0.342,5.2,11.0,0.469,0.484,3.7,4.8,0.77,1.8,8.1,9.9,5.2,0.8,0.7,3.4,2.8,19.5,1.0,0.9333333333333333,1253.1599999999999,380.25,24.45262969571909,19.8
austinreaves,Austin Reaves,376,SG,23,LAL,17,0,19.7,2.0,4.0,0.5,0.9,2.4,0.39,1.1,1.6,0.667,0.618,0.9,1.0,0.882,0.3,2.2,2.5,1.1,0.2,0.1,0.7,1.7,5.8,0.0,0.5666666666666667,388.09,33.64,1.9758979259457172,0.925258
camreddish,Cam Reddish,377,SF,22,ATL,24,0,22.6,3.8,9.3,0.406,1.6,4.3,0.375,2.2,5.0,0.433,0.493,2.0,2.3,0.907,0.8,1.9,2.7,0.9,1.1,0.2,1.2,1.3,11.3,0.0,0.8,510.76000000000005,127.69000000000001,4.643574823513506,4.67016
davonreed,Davon Reed,378,SG,26,DEN,6,2,16.5,1.2,3.2,0.368,0.5,1.3,0.375,0.7,1.8,0.364,0.447,0.3,0.3,1.0,0.3,3.5,3.8,1.3,1.5,0.2,0.3,1.2,3.2,0.3333333333333333,0.2,272.25,10.240000000000002,2.6174100127052147,
paulreed,Paul Reed,379,C,22,PHI,15,2,9.5,1.2,2.5,0.486,0.0,0.3,0.0,1.2,2.2,0.545,0.486,0.0,0.0,0.766,1.1,1.5,2.5,0.5,0.6,0.6,0.4,1.4,2.4,0.13333333333333333,0.5,90.25,5.76,4.203897665220594,1.517981
nazreid,Naz Reid,380,C,22,MIN,26,1,16.0,3.2,7.0,0.459,0.9,2.5,0.354,2.3,4.5,0.517,0.522,1.5,2.2,0.714,1.3,2.1,3.4,0.7,0.5,0.9,1.0,2.4,8.9,0.038461538461538464,0.8666666666666667,256.0,79.21000000000001,3.3100172196544877,1.782621
nickrichards,Nick Richards,381,C,24,CHO,24,5,9.0,1.5,2.1,0.686,0.0,0.0,0.0,1.5,2.1,0.686,0.686,0.6,0.8,0.833,0.9,1.1,2.0,0.3,0.2,0.5,0.5,1.4,3.5,0.20833333333333334,0.8,81.0,12.25,4.69267758062273,1.517981
joshrichardson,Josh Richardson,382,SG,28,BOS,20,0,24.4,3.6,7.7,0.464,1.2,3.3,0.354,2.4,4.4,0.545,0.539,1.4,1.7,0.824,0.7,2.2,2.8,1.3,0.6,0.5,0.7,1.9,9.7,0.0,0.6666666666666666,595.3599999999999,94.08999999999999,5.556637256791508,11.6
austinrivers,Austin Rivers,383,SG,29,DEN,18,3,17.4,1.5,4.3,0.346,0.7,2.7,0.271,0.8,1.7,0.467,0.429,0.2,0.3,0.5,0.4,1.1,1.4,0.8,0.5,0.1,0.6,1.2,3.9,0.16666666666666666,0.6,302.75999999999993,15.209999999999999,2.1515623645148914,2.401537
duncanrobinson,Duncan Robinson,384,SG,27,MIA,29,29,28.4,3.9,10.4,0.377,2.9,8.6,0.337,1.0,1.8,0.566,0.517,0.7,0.9,0.769,0.4,3.2,3.6,1.4,0.8,0.2,0.8,2.8,11.4,1.0,0.9666666666666667,806.56,129.96,12.431747746063621,15.56
justinrobinson,Justin Robinson,385,PG,24,MIL,17,0,11.6,1.1,3.4,0.316,0.6,2.2,0.27,0.5,1.2,0.4,0.404,0.1,0.1,1.0,0.1,0.6,0.8,1.2,0.5,0.0,0.6,1.0,2.8,0.0,0.5666666666666667,134.56,7.839999999999999,2.6599636831023625,
mitchellrobinson,Mitchell Robinson,386,C,23,NYK,25,20,24.0,2.7,3.6,0.736,0.0,0.0,0.0,2.7,3.6,0.736,0.736,1.3,2.1,0.635,3.0,4.5,7.5,0.6,0.4,1.7,0.6,2.6,6.7,0.8,0.8333333333333334,576.0,44.89,7.709362556429177,1.802057
jeremiahrobinsonearl,Jeremiah Robinson-Earl,387,C,21,OKC,27,19,21.9,2.6,6.3,0.412,1.1,3.2,0.333,1.5,3.1,0.494,0.497,0.7,0.9,0.72,1.7,4.1,5.7,0.8,0.5,0.3,0.9,1.5,6.9,0.7037037037037037,0.9,479.60999999999996,47.61000000000001,5.672647202415808,2.0
isaiahroby,Isaiah Roby,388,PF,23,OKC,13,1,12.6,2.5,4.8,0.516,0.4,1.2,0.333,2.1,3.6,0.574,0.556,1.1,1.3,0.824,1.1,1.6,2.7,0.8,0.2,0.4,0.7,1.2,6.4,0.07692307692307693,0.43333333333333335,158.76,40.96000000000001,1.7871259021990413,1.782621
rajonrondo,Rajon Rondo,389,PG,35,LAL,14,0,14.9,1.4,4.5,0.317,0.5,1.8,0.28,0.9,2.7,0.342,0.373,0.0,0.0,0.766,0.6,1.9,2.4,3.6,0.8,0.2,1.6,1.4,3.4,0.0,0.4666666666666667,222.01000000000002,11.559999999999999,2.9864265792175377,2.641691
derrickrose,Derrick Rose,390,PG,33,NYK,25,3,25.0,4.9,10.9,0.449,1.5,3.6,0.407,3.4,7.2,0.47,0.517,1.2,1.2,0.968,0.8,2.3,3.1,4.1,0.9,0.5,1.6,0.6,12.4,0.12,0.8333333333333334,625.0,153.76000000000002,10.433997873921177,13.44512
terrenceross,Terrence Ross,391,SG,30,ORL,28,0,25.5,3.7,9.4,0.394,1.4,4.7,0.29,2.4,4.8,0.496,0.466,2.3,2.7,0.853,0.4,2.1,2.4,2.2,0.6,0.2,1.6,1.3,11.1,0.0,0.9333333333333333,650.25,123.21,6.530966991134948,12.5
terryrozier,Terry Rozier,392,SG,27,CHO,21,21,32.6,6.5,15.0,0.435,2.6,7.2,0.355,4.0,7.8,0.509,0.521,2.0,2.4,0.84,0.6,2.8,3.4,3.6,1.2,0.5,1.4,1.4,17.6,1.0,0.7,1062.76,309.76000000000005,21.210422237026272,17.905263
rickyrubio,Ricky Rubio,393,PG,31,CLE,30,5,28.3,4.2,11.6,0.358,1.7,5.0,0.34,2.5,6.6,0.372,0.431,2.6,3.1,0.848,0.4,3.5,3.9,6.5,1.3,0.1,2.6,2.3,12.6,0.16666666666666666,1.0,800.89,158.76,13.102129252918285,17.809524
dangelorussell,D'Angelo Russell,394,PG,25,MIN,23,23,32.8,6.5,16.7,0.387,2.9,8.8,0.332,3.6,8.0,0.448,0.474,3.0,3.7,0.81,0.5,3.6,4.1,6.4,0.9,0.7,2.6,2.1,18.8,1.0,0.7666666666666667,1075.84,353.44000000000005,24.00399850612122,30.0135
domantassabonis,Domantas Sabonis,395,C,25,IND,30,29,34.2,7.1,12.0,0.591,0.7,2.5,0.297,6.3,9.5,0.667,0.621,3.6,4.8,0.757,3.4,8.5,11.9,4.1,1.1,0.4,3.0,3.2,18.5,0.9666666666666667,1.0,1169.64,342.25,22.237729438119146,18.5625
tomassatoransky,Tomas Satoransky,396,SG,30,NOP,25,3,15.0,1.0,3.1,0.321,0.1,0.8,0.143,0.9,2.3,0.386,0.34,0.6,0.7,0.778,0.6,1.4,2.0,2.0,0.3,0.0,0.7,1.2,2.7,0.12,0.8333333333333334,225.0,7.290000000000001,4.669325078893141,10.0
dennisschroder,Dennis Schroder,397,SG,28,BOS,27,17,33.1,6.2,14.1,0.438,1.6,4.6,0.336,4.6,9.5,0.488,0.493,3.2,3.6,0.896,0.6,2.9,3.6,4.8,0.9,0.1,2.6,2.4,17.1,0.6296296296296297,0.9,1095.6100000000001,292.41,18.472734350630247,5.89
jayscrubb,Jay Scrubb,398,SG,21,LAC,8,0,6.5,1.4,3.5,0.393,0.5,1.8,0.286,0.9,1.8,0.5,0.464,0.1,0.3,0.5,0.0,0.5,0.5,0.5,0.3,0.3,0.4,0.4,3.4,0.0,0.26666666666666666,42.25,11.559999999999999,2.5884724438270323,
wayneselden,Wayne Selden,399,SG,27,NYK,1,0,1.0,0.0,0.0,0.441,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,1.0,0.0,6.059719869298557,1.729217
alperensengun,Alperen Sengun,400,C,19,HOU,27,2,18.5,3.2,6.4,0.5,0.4,1.2,0.313,2.9,5.3,0.542,0.529,2.7,3.7,0.72,1.6,3.2,4.8,2.7,1.1,0.7,1.7,3.0,9.5,0.07407407407407407,0.9,342.25,90.25,4.635051571132046,3.21468
collinsexton,Collin Sexton,401,SG,23,CLE,11,11,28.7,6.2,13.7,0.45,1.0,4.1,0.244,5.2,9.6,0.538,0.487,2.6,3.5,0.744,1.2,2.1,3.3,2.1,0.9,0.0,2.8,2.3,16.0,1.0,0.36666666666666664,823.6899999999999,256.0,9.415119008612596,6.349671
